"flight_info_id","airline","arrive_time","departure_date","departure_time","route_id"
62727,아시아나항공,"21:35","2024-06-26","18:50",0
62728,대한항공,"21:25","2024-06-26","18:20",0
62729,대한항공,"13:50","2024-06-26","11:05",0
62730,진에어,"23:30","2024-06-26","20:50",0
62731,티웨이항공,"00:25","2024-06-27","21:35",0
62732,티웨이항공,"22:40","2024-06-27","19:50",0
62733,티웨이항공,"10:25","2024-06-27","07:40",0
62734,비엣젯항공,"09:40","2024-06-27","07:00",0
62735,비엣젯항공,"01:25","2024-06-27","22:45",0
62736,비엣젯항공,"08:55","2024-06-27","06:15",0
62737,이스타항공,"23:45","2024-06-27","20:30",0
62738,아시아나항공,"21:35","2024-06-27","18:50",0
62739,베트남항공,"14:05","2024-06-27","11:20",0
62740,대한항공,"21:25","2024-06-27","18:20",0
62741,대한항공,"13:50","2024-06-27","11:05",0
62742,진에어,"23:30","2024-06-27","20:50",0
62743,티웨이항공,"22:40","2024-06-28","19:50",0
62744,티웨이항공,"00:25","2024-06-28","21:35",0
62745,티웨이항공,"10:25","2024-06-28","07:40",0
62746,베트남항공,"14:05","2024-06-28","11:20",0
62747,비엣젯항공,"01:25","2024-06-28","22:45",0
62748,비엣젯항공,"09:40","2024-06-28","07:00",0
62749,비엣젯항공,"08:55","2024-06-28","06:15",0
62750,이스타항공,"23:45","2024-06-28","20:30",0
62751,아시아나항공,"21:35","2024-06-28","18:50",0
62752,대한항공,"21:25","2024-06-28","18:20",0
62753,대한항공,"13:50","2024-06-28","11:05",0
62754,한에어,"09:40","2024-06-28","07:00",0
62755,한에어,"01:25","2024-06-28","22:45",0
62756,한에어,"08:55","2024-06-28","06:15",0
62757,진에어,"23:30","2024-06-28","20:50",0
62758,티웨이항공,"22:40","2024-06-29","19:50",0
62759,티웨이항공,"00:25","2024-06-29","21:35",0
62760,티웨이항공,"10:25","2024-06-29","07:40",0
62761,베트남항공,"14:05","2024-06-29","11:20",0
62762,이스타항공,"23:45","2024-06-29","20:30",0
62763,비엣젯항공,"09:40","2024-06-29","07:00",0
62764,비엣젯항공,"08:55","2024-06-29","06:15",0
62765,비엣젯항공,"01:25","2024-06-29","22:45",0
62766,한에어,"00:25","2024-06-29","21:35",0
62767,아시아나항공,"21:35","2024-06-29","18:50",0
62768,대한항공,"21:25","2024-06-29","18:20",0
62769,대한항공,"13:50","2024-06-29","11:05",0
62770,진에어,"23:30","2024-06-29","20:50",0
62771,진에어,"08:05","2024-01-04","01:35",1
62772,비엣젯항공,"21:30","2024-01-04","15:10",1
62773,비엣젯항공,"06:00","2024-01-04","23:40",1
62774,비엣젯항공,"05:05","2024-01-04","22:45",1
62775,티웨이항공,"08:20","2024-01-04","01:50",1
62776,제주항공,"08:25","2024-01-04","02:00",1
62777,이스타항공,"07:10","2024-01-04","00:45",1
62778,에어서울,"07:05","2024-01-04","00:30",1
62779,티웨이항공,"18:30","2024-01-04","11:55",1
62780,티웨이항공,"06:05","2024-01-04","23:35",1
62781,제주항공,"21:50","2024-01-04","15:35",1
62782,한에어,"08:20","2024-01-04","01:50",1
62783,한에어,"06:05","2024-01-04","23:35",1
62784,한에어,"18:30","2024-01-04","11:55",1
62785,베트남항공,"07:25","2024-01-04","01:05",1
62786,대한항공,"22:05","2024-01-04","15:45",1
62787,대한항공,"05:35","2024-01-04","23:20",1
62788,아시아나항공,"05:40","2024-01-04","23:20",1
62789,대한항공,"08:05","2024-01-04","01:35",1
62790,대한항공,"07:25","2024-01-04","01:05",1
62791,비엣젯항공,"21:30","2024-01-05","15:10",1
62792,비엣젯항공,"06:00","2024-01-05","23:40",1
62793,비엣젯항공,"05:05","2024-01-05","22:45",1
62794,티웨이항공,"18:30","2024-01-05","11:55",1
62795,진에어,"08:05","2024-01-05","01:35",1
62796,제주항공,"08:25","2024-01-05","02:00",1
62797,티웨이항공,"08:20","2024-01-05","01:50",1
62798,한에어,"18:30","2024-01-05","11:55",1
62799,에어서울,"07:05","2024-01-05","00:30",1
62800,제주항공,"21:05","2024-01-05","14:45",1
62801,이스타항공,"07:10","2024-01-05","00:45",1
62802,티웨이항공,"06:05","2024-01-05","23:35",1
62803,베트남항공,"07:25","2024-01-05","01:05",1
62804,대한항공,"22:05","2024-01-05","15:45",1
62805,대한항공,"05:35","2024-01-05","23:20",1
62806,대한항공,"07:25","2024-01-05","01:05",1
62807,아시아나항공,"05:40","2024-01-05","23:20",1
62808,대한항공,"08:05","2024-01-05","01:35",1
62809,비엣젯항공,"06:00","2024-01-06","23:40",1
62810,비엣젯항공,"05:05","2024-01-06","22:45",1
62811,비엣젯항공,"21:30","2024-01-06","15:10",1
62812,티웨이항공,"08:20","2024-01-06","01:50",1
62813,티웨이항공,"18:30","2024-01-06","11:55",1
62814,진에어,"08:05","2024-01-06","01:35",1
62815,베트남항공,"07:25","2024-01-06","01:05",1
62816,티웨이항공,"06:05","2024-01-06","23:35",1
62817,제주항공,"08:25","2024-01-06","02:00",1
62818,이스타항공,"07:10","2024-01-06","00:45",1
62819,에어서울,"07:05","2024-01-06","00:30",1
62820,아시아나항공,"05:40","2024-01-06","23:20",1
62821,제주항공,"21:50","2024-01-06","15:35",1
62822,대한항공,"22:05","2024-01-06","15:45",1
62823,대한항공,"05:35","2024-01-06","23:20",1
62824,대한항공,"08:05","2024-01-06","01:35",1
62825,비엣젯항공,"05:05","2024-01-07","22:45",1
62826,비엣젯항공,"06:00","2024-01-07","23:40",1
62827,티웨이항공,"08:20","2024-01-07","01:50",1
62828,비엣젯항공,"21:30","2024-01-07","15:10",1
62829,이스타항공,"07:10","2024-01-07","00:45",1
62830,제주항공,"08:25","2024-01-07","02:00",1
62831,진에어,"08:05","2024-01-07","01:35",1
62832,에어서울,"07:05","2024-01-07","00:30",1
62833,티웨이항공,"06:05","2024-01-07","23:35",1
62834,티웨이항공,"18:30","2024-01-07","11:55",1
62835,제주항공,"21:05","2024-01-07","14:45",1
62836,대한항공,"22:05","2024-01-07","15:45",1
62837,대한항공,"05:35","2024-01-07","23:20",1
62838,베트남항공,"07:25","2024-01-07","01:05",1
62839,대한항공,"08:05","2024-01-07","01:35",1
62840,아시아나항공,"05:40","2024-01-07","23:20",1
62841,비엣젯항공,"06:00","2024-01-08","23:40",1
62842,비엣젯항공,"21:30","2024-01-08","15:10",1
62843,비엣젯항공,"05:05","2024-01-08","22:45",1
62844,티웨이항공,"08:20","2024-01-08","01:50",1
62845,이스타항공,"07:10","2024-01-08","00:45",1
62846,에어서울,"07:05","2024-01-08","00:30",1
62847,제주항공,"21:05","2024-01-08","14:45",1
62848,티웨이항공,"18:30","2024-01-08","11:55",1
62849,진에어,"08:05","2024-01-08","01:35",1
62850,제주항공,"08:25","2024-01-08","02:00",1
62851,티웨이항공,"06:05","2024-01-08","23:35",1
62852,베트남항공,"07:25","2024-01-08","01:05",1
62853,대한항공,"22:05","2024-01-08","15:45",1
62854,대한항공,"05:35","2024-01-08","23:20",1
62855,대한항공,"08:05","2024-01-08","01:35",1
62856,아시아나항공,"05:40","2024-01-08","23:20",1
62857,비엣젯항공,"06:00","2024-01-09","23:40",1
62858,비엣젯항공,"21:30","2024-01-09","15:10",1
62859,비엣젯항공,"05:05","2024-01-09","22:45",1
62860,티웨이항공,"08:20","2024-01-09","01:50",1
62861,에어서울,"07:05","2024-01-09","00:30",1
62862,제주항공,"08:25","2024-01-09","02:00",1
62863,티웨이항공,"18:30","2024-01-09","11:55",1
62864,제주항공,"21:50","2024-01-09","15:35",1
62865,진에어,"08:05","2024-01-09","01:35",1
62866,이스타항공,"07:10","2024-01-09","00:45",1
62867,티웨이항공,"06:05","2024-01-09","23:35",1
62868,베트남항공,"07:25","2024-01-09","01:05",1
62869,대한항공,"05:35","2024-01-09","23:20",1
62870,대한항공,"22:05","2024-01-09","15:45",1
62871,대한항공,"08:05","2024-01-09","01:35",1
62872,아시아나항공,"05:40","2024-01-09","23:20",1
62873,비엣젯항공,"06:00","2024-01-10","23:40",1
62874,비엣젯항공,"21:30","2024-01-10","15:10",1
62875,비엣젯항공,"05:05","2024-01-10","22:45",1
62876,제주항공,"08:25","2024-01-10","02:00",1
62877,티웨이항공,"08:20","2024-01-10","01:50",1
62878,티웨이항공,"06:05","2024-01-10","23:35",1
62879,진에어,"08:05","2024-01-10","01:35",1
62880,이스타항공,"07:10","2024-01-10","00:45",1
62881,티웨이항공,"18:30","2024-01-10","11:55",1
62882,베트남항공,"07:25","2024-01-10","01:05",1
62883,에어서울,"07:05","2024-01-10","00:30",1
62884,제주항공,"21:05","2024-01-10","14:45",1
62885,대한항공,"22:05","2024-01-10","15:45",1
62886,대한항공,"05:35","2024-01-10","23:20",1
62887,대한항공,"08:05","2024-01-10","01:35",1
62888,아시아나항공,"05:40","2024-01-10","23:20",1
62889,비엣젯항공,"21:30","2024-01-11","15:10",1
62890,비엣젯항공,"05:05","2024-01-11","22:45",1
62891,비엣젯항공,"06:00","2024-01-11","23:40",1
62892,에어서울,"07:05","2024-01-11","00:30",1
62893,제주항공,"08:25","2024-01-11","02:00",1
62894,티웨이항공,"08:20","2024-01-11","01:50",1
62895,이스타항공,"07:10","2024-01-11","00:45",1
62896,진에어,"08:05","2024-01-11","01:35",1
62897,티웨이항공,"18:30","2024-01-11","11:55",1
62898,티웨이항공,"06:05","2024-01-11","23:35",1
62899,베트남항공,"07:25","2024-01-11","01:05",1
62900,제주항공,"21:50","2024-01-11","15:35",1
62901,대한항공,"05:35","2024-01-11","23:20",1
62902,대한항공,"22:05","2024-01-11","15:45",1
62903,아시아나항공,"05:40","2024-01-11","23:20",1
62904,대한항공,"08:05","2024-01-11","01:35",1
62905,대한항공,"07:25","2024-01-11","00:45",1
62906,비엣젯항공,"06:00","2024-01-12","23:40",1
62907,비엣젯항공,"21:30","2024-01-12","15:10",1
62908,비엣젯항공,"05:05","2024-01-12","22:45",1
62909,제주항공,"08:25","2024-01-12","02:00",1
62910,티웨이항공,"08:20","2024-01-12","01:50",1
62911,티웨이항공,"18:30","2024-01-12","11:55",1
62912,에어서울,"07:05","2024-01-12","00:30",1
62913,이스타항공,"07:10","2024-01-12","00:45",1
62914,진에어,"08:05","2024-01-12","01:35",1
62915,제주항공,"21:05","2024-01-12","14:45",1
62916,티웨이항공,"06:05","2024-01-12","23:35",1
62917,대한항공,"22:05","2024-01-12","15:45",1
62918,베트남항공,"07:25","2024-01-12","01:05",1
62919,대한항공,"08:05","2024-01-12","01:35",1
62920,아시아나항공,"05:40","2024-01-12","23:20",1
62921,대한항공,"05:35","2024-01-12","23:20",1
62922,비엣젯항공,"05:05","2024-01-13","22:45",1
62923,비엣젯항공,"21:30","2024-01-13","15:10",1
62924,비엣젯항공,"06:00","2024-01-13","23:40",1
62925,에어서울,"07:05","2024-01-13","00:30",1
62926,이스타항공,"07:10","2024-01-13","00:45",1
62927,티웨이항공,"18:30","2024-01-13","11:55",1
62928,티웨이항공,"06:05","2024-01-13","23:35",1
62929,진에어,"08:05","2024-01-13","01:35",1
62930,대한항공,"22:05","2024-01-13","15:45",1
62931,제주항공,"08:25","2024-01-13","02:00",1
62932,티웨이항공,"08:20","2024-01-13","01:50",1
62933,대한항공,"05:35","2024-01-13","23:20",1
62934,아시아나항공,"05:40","2024-01-13","23:20",1
62935,베트남항공,"07:25","2024-01-13","01:05",1
62936,대한항공,"07:25","2024-01-13","00:45",1
62937,비엣젯항공,"05:05","2024-01-14","22:45",1
62938,비엣젯항공,"06:00","2024-01-14","23:40",1
62939,베트남항공,"07:25","2024-01-14","01:05",1
62940,비엣젯항공,"21:30","2024-01-14","15:10",1
62941,티웨이항공,"08:20","2024-01-14","01:50",1
62942,에어서울,"07:05","2024-01-14","00:30",1
62943,티웨이항공,"06:05","2024-01-14","23:35",1
62944,이스타항공,"07:10","2024-01-14","00:45",1
62945,진에어,"08:05","2024-01-14","01:35",1
62946,제주항공,"08:25","2024-01-14","02:00",1
62947,제주항공,"21:05","2024-01-14","14:45",1
62948,티웨이항공,"18:30","2024-01-14","11:55",1
62949,대한항공,"05:35","2024-01-14","23:20",1
62950,아시아나항공,"05:40","2024-01-14","23:20",1
62951,비엣젯항공,"06:00","2024-01-15","23:40",1
62952,비엣젯항공,"05:05","2024-01-15","22:45",1
62953,비엣젯항공,"21:30","2024-01-15","15:10",1
62954,티웨이항공,"08:20","2024-01-15","01:50",1
62955,제주항공,"08:25","2024-01-15","02:00",1
62956,에어서울,"07:05","2024-01-15","00:30",1
62957,티웨이항공,"18:30","2024-01-15","11:55",1
62958,진에어,"08:05","2024-01-15","01:35",1
62959,이스타항공,"07:10","2024-01-15","00:45",1
62960,티웨이항공,"06:05","2024-01-15","23:35",1
62961,제주항공,"21:05","2024-01-15","14:45",1
62962,베트남항공,"07:25","2024-01-15","01:05",1
62963,대한항공,"22:05","2024-01-15","15:45",1
62964,아시아나항공,"05:40","2024-01-15","23:20",1
62965,대한항공,"08:05","2024-01-15","01:35",1
62966,대한항공,"05:35","2024-01-15","23:20",1
62967,비엣젯항공,"06:00","2024-01-16","23:40",1
62968,비엣젯항공,"05:05","2024-01-16","22:45",1
62969,비엣젯항공,"21:30","2024-01-16","15:10",1
62970,에어서울,"07:05","2024-01-16","00:30",1
62971,티웨이항공,"08:20","2024-01-16","01:50",1
62972,제주항공,"08:25","2024-01-16","02:00",1
62973,티웨이항공,"18:30","2024-01-16","11:55",1
62974,티웨이항공,"06:05","2024-01-16","23:35",1
62975,진에어,"08:05","2024-01-16","01:35",1
62976,베트남항공,"07:25","2024-01-16","01:05",1
62977,이스타항공,"07:10","2024-01-16","00:45",1
62978,제주항공,"21:50","2024-01-16","15:35",1
62979,대한항공,"05:35","2024-01-16","23:20",1
62980,대한항공,"22:05","2024-01-16","15:45",1
62981,아시아나항공,"05:40","2024-01-16","23:20",1
62982,대한항공,"08:05","2024-01-16","01:35",1
62983,비엣젯항공,"06:00","2024-01-17","23:40",1
62984,비엣젯항공,"05:05","2024-01-17","22:45",1
62985,비엣젯항공,"21:30","2024-01-17","15:10",1
62986,이스타항공,"07:10","2024-01-17","00:45",1
62987,에어서울,"07:05","2024-01-17","00:30",1
62988,티웨이항공,"08:20","2024-01-17","01:50",1
62989,티웨이항공,"18:30","2024-01-17","11:55",1
62990,티웨이항공,"06:05","2024-01-17","23:35",1
62991,진에어,"08:05","2024-01-17","01:35",1
62992,제주항공,"08:25","2024-01-17","02:00",1
62993,베트남항공,"07:25","2024-01-17","01:05",1
62994,대한항공,"05:35","2024-01-17","23:20",1
62995,제주항공,"21:05","2024-01-17","14:45",1
62996,대한항공,"22:05","2024-01-17","15:45",1
62997,아시아나항공,"05:40","2024-01-17","23:20",1
62998,대한항공,"08:05","2024-01-17","01:35",1
62999,대한항공,"07:25","2024-01-17","00:45",1
63000,이스타항공,"08:40","2024-01-18","02:30",1
63001,에어서울,"07:05","2024-01-18","00:30",1
63002,비엣젯항공,"06:00","2024-01-18","23:40",1
63003,비엣젯항공,"21:30","2024-01-18","15:10",1
63004,비엣젯항공,"05:05","2024-01-18","22:45",1
63005,티웨이항공,"18:30","2024-01-18","11:55",1
63006,진에어,"08:05","2024-01-18","01:35",1
63007,티웨이항공,"08:20","2024-01-18","01:50",1
63008,제주항공,"08:25","2024-01-18","02:00",1
63009,이스타항공,"07:10","2024-01-18","00:45",1
63010,제주항공,"21:50","2024-01-18","15:35",1
63011,티웨이항공,"06:05","2024-01-18","23:35",1
63012,베트남항공,"07:25","2024-01-18","01:05",1
63013,대한항공,"22:05","2024-01-18","15:45",1
63014,대한항공,"08:05","2024-01-18","01:35",1
63015,대한항공,"05:35","2024-01-18","23:20",1
63016,아시아나항공,"05:40","2024-01-18","23:20",1
63017,비엣젯항공,"21:30","2024-01-19","15:10",1
63018,비엣젯항공,"06:00","2024-01-19","23:40",1
63019,비엣젯항공,"05:05","2024-01-19","22:45",1
63020,베트남항공,"07:25","2024-01-19","01:05",1
63021,에어서울,"07:05","2024-01-19","00:30",1
63022,티웨이항공,"08:20","2024-01-19","01:50",1
63023,이스타항공,"07:10","2024-01-19","00:45",1
63024,제주항공,"08:25","2024-01-19","02:00",1
63025,제주항공,"21:05","2024-01-19","14:45",1
63026,티웨이항공,"06:05","2024-01-19","23:35",1
63027,티웨이항공,"18:30","2024-01-19","11:55",1
63028,진에어,"08:05","2024-01-19","01:35",1
63029,대한항공,"08:05","2024-01-19","01:35",1
63030,대한항공,"22:05","2024-01-19","15:45",1
63031,아시아나항공,"05:40","2024-01-19","23:20",1
63032,대한항공,"05:35","2024-01-19","23:20",1
63033,대한항공,"07:25","2024-01-19","00:45",1
63034,비엣젯항공,"05:05","2024-01-20","22:45",1
63035,비엣젯항공,"06:00","2024-01-20","23:40",1
63036,비엣젯항공,"21:30","2024-01-20","15:10",1
63037,베트남항공,"07:25","2024-01-20","01:05",1
63038,이스타항공,"07:10","2024-01-20","00:45",1
63039,티웨이항공,"18:30","2024-01-20","11:55",1
63040,티웨이항공,"06:05","2024-01-20","23:35",1
63041,제주항공,"08:25","2024-01-20","02:00",1
63042,티웨이항공,"08:20","2024-01-20","01:50",1
63043,제주항공,"21:50","2024-01-20","15:35",1
63044,한에어,"08:25","2024-01-20","02:00",1
63045,대한항공,"22:05","2024-01-20","15:45",1
63046,아시아나항공,"05:40","2024-01-20","23:20",1
63047,대한항공,"05:35","2024-01-20","23:20",1
63048,비엣젯항공,"06:00","2024-01-21","23:40",1
63049,비엣젯항공,"05:05","2024-01-21","22:45",1
63050,비엣젯항공,"21:30","2024-01-21","15:10",1
63051,에어서울,"07:05","2024-01-21","00:30",1
63052,이스타항공,"08:40","2024-01-21","02:30",1
63053,티웨이항공,"08:20","2024-01-21","01:50",1
63054,이스타항공,"07:10","2024-01-21","00:45",1
63055,제주항공,"08:25","2024-01-21","02:00",1
63056,티웨이항공,"18:30","2024-01-21","11:55",1
63057,제주항공,"21:05","2024-01-21","14:45",1
63058,진에어,"08:05","2024-01-21","01:35",1
63059,대한항공,"22:05","2024-01-21","15:45",1
63060,티웨이항공,"06:05","2024-01-21","23:35",1
63061,베트남항공,"07:25","2024-01-21","01:05",1
63062,아시아나항공,"05:40","2024-01-21","23:20",1
63063,대한항공,"05:35","2024-01-21","23:20",1
63064,비엣젯항공,"06:00","2024-01-22","23:40",1
63065,비엣젯항공,"05:05","2024-01-22","22:45",1
63066,비엣젯항공,"21:30","2024-01-22","15:10",1
63067,티웨이항공,"18:30","2024-01-22","11:55",1
63068,제주항공,"08:25","2024-01-22","02:00",1
63069,베트남항공,"07:25","2024-01-22","01:05",1
63070,티웨이항공,"06:05","2024-01-22","23:35",1
63071,진에어,"08:05","2024-01-22","01:35",1
63072,제주항공,"21:05","2024-01-22","14:45",1
63073,대한항공,"22:05","2024-01-22","15:45",1
63074,이스타항공,"07:10","2024-01-22","00:45",1
63075,에어서울,"07:05","2024-01-22","00:30",1
63076,아시아나항공,"05:40","2024-01-22","23:20",1
63077,대한항공,"08:05","2024-01-22","01:35",1
63078,대한항공,"05:35","2024-01-22","23:20",1
63079,비엣젯항공,"21:30","2024-01-23","15:10",1
63080,비엣젯항공,"06:00","2024-01-23","23:40",1
63081,비엣젯항공,"05:05","2024-01-23","22:45",1
63082,티웨이항공,"08:20","2024-01-23","01:50",1
63083,티웨이항공,"18:30","2024-01-23","11:55",1
63084,제주항공,"08:25","2024-01-23","02:00",1
63085,에어서울,"07:05","2024-01-23","00:30",1
63086,제주항공,"21:50","2024-01-23","15:35",1
63087,진에어,"08:05","2024-01-23","01:35",1
63088,베트남항공,"07:25","2024-01-23","01:05",1
63089,이스타항공,"07:10","2024-01-23","00:45",1
63090,티웨이항공,"06:05","2024-01-23","23:35",1
63091,대한항공,"22:05","2024-01-23","15:45",1
63092,아시아나항공,"05:40","2024-01-23","23:20",1
63093,대한항공,"08:05","2024-01-23","01:35",1
63094,대한항공,"05:35","2024-01-23","23:20",1
63095,대한항공,"07:25","2024-01-23","00:45",1
63096,비엣젯항공,"05:05","2024-01-24","22:45",1
63097,비엣젯항공,"21:30","2024-01-24","15:10",1
63098,비엣젯항공,"06:00","2024-01-24","23:40",1
63099,티웨이항공,"08:20","2024-01-24","01:50",1
63100,티웨이항공,"18:30","2024-01-24","11:55",1
63101,진에어,"08:05","2024-01-24","01:35",1
63102,티웨이항공,"06:05","2024-01-24","23:35",1
63103,제주항공,"08:25","2024-01-24","02:00",1
63104,제주항공,"21:05","2024-01-24","14:45",1
63105,베트남항공,"07:25","2024-01-24","01:05",1
63106,에어서울,"07:05","2024-01-24","00:30",1
63107,이스타항공,"07:10","2024-01-24","00:45",1
63108,한에어,"21:05","2024-01-24","14:45",1
63109,한에어,"08:25","2024-01-24","02:00",1
63110,대한항공,"22:05","2024-01-24","15:45",1
63111,아시아나항공,"05:40","2024-01-24","23:20",1
63112,대한항공,"08:05","2024-01-24","01:35",1
63113,대한항공,"05:35","2024-01-24","23:20",1
63114,대한항공,"07:25","2024-01-24","00:45",1
63115,비엣젯항공,"06:00","2024-01-25","23:40",1
63116,비엣젯항공,"21:30","2024-01-25","15:10",1
63117,비엣젯항공,"05:05","2024-01-25","22:45",1
63118,이스타항공,"08:40","2024-01-25","02:30",1
63119,진에어,"08:05","2024-01-25","01:35",1
63120,이스타항공,"07:10","2024-01-25","00:45",1
63121,베트남항공,"07:25","2024-01-25","00:45",1
63122,티웨이항공,"08:20","2024-01-25","01:50",1
63123,에어서울,"07:05","2024-01-25","00:30",1
63124,제주항공,"21:50","2024-01-25","15:35",1
63125,티웨이항공,"18:30","2024-01-25","11:55",1
63126,티웨이항공,"06:05","2024-01-25","23:35",1
63127,한에어,"08:20","2024-01-25","01:50",1
63128,제주항공,"08:25","2024-01-25","02:00",1
63129,한에어,"21:50","2024-01-25","15:35",1
63130,한에어,"18:30","2024-01-25","11:55",1
63131,한에어,"06:05","2024-01-25","23:35",1
63132,대한항공,"22:05","2024-01-25","15:45",1
63133,아시아나항공,"05:40","2024-01-25","23:20",1
63134,한에어,"08:25","2024-01-25","02:00",1
63135,대한항공,"05:35","2024-01-25","23:20",1
63136,대한항공,"07:25","2024-01-25","00:45",1
63137,대한항공,"08:05","2024-01-25","01:35",1
63138,비엣젯항공,"06:00","2024-01-26","23:40",1
63139,비엣젯항공,"21:30","2024-01-26","15:10",1
63140,비엣젯항공,"05:05","2024-01-26","22:45",1
63141,티웨이항공,"18:30","2024-01-26","11:55",1
63142,티웨이항공,"08:20","2024-01-26","01:50",1
63143,에어서울,"07:05","2024-01-26","00:30",1
63144,진에어,"08:05","2024-01-26","01:35",1
63145,제주항공,"08:25","2024-01-26","02:00",1
63146,제주항공,"21:05","2024-01-26","14:45",1
63147,베트남항공,"07:25","2024-01-26","00:45",1
63148,티웨이항공,"06:05","2024-01-26","23:35",1
63149,대한항공,"22:05","2024-01-26","15:45",1
63150,대한항공,"05:35","2024-01-26","23:20",1
63151,아시아나항공,"05:40","2024-01-26","23:20",1
63152,이스타항공,"07:10","2024-01-26","00:45",1
63153,대한항공,"08:05","2024-01-26","01:35",1
63154,비엣젯항공,"21:30","2024-01-27","15:10",1
63155,비엣젯항공,"06:00","2024-01-27","23:40",1
63156,비엣젯항공,"05:05","2024-01-27","22:45",1
63157,베트남항공,"07:25","2024-01-27","00:45",1
63158,제주항공,"08:25","2024-01-27","02:00",1
63159,티웨이항공,"18:30","2024-01-27","11:55",1
63160,티웨이항공,"08:20","2024-01-27","01:50",1
63161,이스타항공,"07:10","2024-01-27","00:45",1
63162,에어서울,"07:05","2024-01-27","00:30",1
63163,진에어,"08:05","2024-01-27","01:35",1
63164,티웨이항공,"06:05","2024-01-27","23:35",1
63165,대한항공,"22:05","2024-01-27","15:45",1
63166,제주항공,"21:50","2024-01-27","15:35",1
63167,아시아나항공,"05:40","2024-01-27","23:20",1
63168,대한항공,"05:35","2024-01-27","23:20",1
63169,비엣젯항공,"06:00","2024-01-28","23:40",1
63170,비엣젯항공,"05:05","2024-01-28","22:45",1
63171,비엣젯항공,"21:30","2024-01-28","15:10",1
63172,이스타항공,"08:40","2024-01-28","02:30",1
63173,베트남항공,"07:25","2024-01-28","00:45",1
63174,티웨이항공,"18:30","2024-01-28","11:55",1
63175,티웨이항공,"08:20","2024-01-28","01:50",1
63176,티웨이항공,"06:05","2024-01-28","23:35",1
63177,에어서울,"07:05","2024-01-28","00:30",1
63178,제주항공,"08:25","2024-01-28","02:00",1
63179,이스타항공,"07:10","2024-01-28","00:45",1
63180,대한항공,"05:35","2024-01-28","23:20",1
63181,제주항공,"21:05","2024-01-28","14:45",1
63182,진에어,"08:05","2024-01-28","01:35",1
63183,대한항공,"22:05","2024-01-28","15:45",1
63184,비엣젯항공,"05:05","2024-01-29","22:45",1
63185,비엣젯항공,"06:00","2024-01-29","23:40",1
63186,비엣젯항공,"21:30","2024-01-29","15:10",1
63187,티웨이항공,"06:05","2024-01-29","23:35",1
63188,티웨이항공,"18:30","2024-01-29","11:55",1
63189,제주항공,"08:25","2024-01-29","02:00",1
63190,제주항공,"21:05","2024-01-29","14:45",1
63191,에어서울,"07:05","2024-01-29","00:30",1
63192,베트남항공,"07:25","2024-01-29","00:45",1
63193,티웨이항공,"08:20","2024-01-29","01:50",1
63194,진에어,"08:05","2024-01-29","01:35",1
63195,이스타항공,"07:10","2024-01-29","00:45",1
63196,아시아나항공,"05:40","2024-01-29","23:20",1
63197,대한항공,"22:05","2024-01-29","15:45",1
63198,대한항공,"05:35","2024-01-29","23:20",1
63199,비엣젯항공,"06:00","2024-01-30","23:40",1
63200,비엣젯항공,"21:30","2024-01-30","15:10",1
63201,비엣젯항공,"05:05","2024-01-30","22:45",1
63202,베트남항공,"07:25","2024-01-30","00:45",1
63203,에어서울,"07:05","2024-01-30","00:30",1
63204,티웨이항공,"08:20","2024-01-30","01:50",1
63205,제주항공,"08:25","2024-01-30","02:00",1
63206,티웨이항공,"18:30","2024-01-30","11:55",1
63207,제주항공,"21:50","2024-01-30","15:35",1
63208,티웨이항공,"06:05","2024-01-30","23:35",1
63209,진에어,"08:05","2024-01-30","01:35",1
63210,대한항공,"05:35","2024-01-30","23:20",1
63211,대한항공,"22:05","2024-01-30","15:45",1
63212,대한항공,"07:25","2024-01-30","00:45",1
63213,아시아나항공,"05:40","2024-01-30","23:20",1
63214,이스타항공,"07:10","2024-01-30","00:45",1
63215,대한항공,"08:05","2024-01-30","01:35",1
63216,비엣젯항공,"06:00","2024-01-31","23:40",1
63217,비엣젯항공,"05:05","2024-01-31","22:45",1
63218,비엣젯항공,"21:30","2024-01-31","15:10",1
63219,티웨이항공,"18:30","2024-01-31","11:55",1
63220,에어서울,"07:05","2024-01-31","00:30",1
63221,티웨이항공,"08:20","2024-01-31","01:50",1
63222,티웨이항공,"06:05","2024-01-31","23:35",1
63223,베트남항공,"07:25","2024-01-31","00:45",1
63224,이스타항공,"07:10","2024-01-31","00:45",1
63225,진에어,"08:05","2024-01-31","01:35",1
63226,제주항공,"21:05","2024-01-31","14:45",1
63227,제주항공,"08:25","2024-01-31","02:00",1
63228,대한항공,"05:35","2024-01-31","23:20",1
63229,아시아나항공,"05:40","2024-01-31","23:20",1
63230,대한항공,"22:05","2024-01-31","15:45",1
63231,대한항공,"08:05","2024-01-31","01:35",1
63232,비엣젯항공,"06:00","2024-02-01","23:40",1
63233,비엣젯항공,"05:05","2024-02-01","22:45",1
63234,비엣젯항공,"21:30","2024-02-01","15:10",1
63235,제주항공,"08:25","2024-02-01","02:00",1
63236,에어서울,"07:05","2024-02-01","00:30",1
63237,이스타항공,"08:40","2024-02-01","02:30",1
63238,진에어,"08:05","2024-02-01","01:35",1
63239,베트남항공,"07:25","2024-02-01","00:45",1
63240,티웨이항공,"08:20","2024-02-01","01:50",1
63241,티웨이항공,"18:30","2024-02-01","11:55",1
